"Institution id","Case url","Institution name","Institution tags","Jst category","Voivodship","County","Community","Jst full name","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","population_2025"
"71","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-328","BISZCZA","samorząd gminy","gmina wiejska","Lubelskie","Biłgorajski","Biszcza","Lubelskie / Biłgorajski / Biszcza (0602042, gmina wiejska)",79,79,0,"N/A",0,0,0,"b) NIE","b) NIE",3660
"2418","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2033","BISZTYNEK","samorząd gminy","gmina miejsko-wiejska","Warmińsko-Mazurskie","Bartoszycki","Bisztynek","Warmińsko-Mazurskie / Bartoszycki / Bisztynek (2801043, gmina miejsko-wiejska)",95,95,0,"N/A",0,0,0,"b) NIE","b) NIE",5480
"815","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1760","BLACHOWNIA","samorząd gminy","gmina miejsko-wiejska","Śląskie","Częstochowski","Blachownia","Śląskie / Częstochowski / Blachownia (2404013, gmina miejsko-wiejska)",110,98,5,"[b, c, f]",1,0,0,"a) TAK","b) NIE",12240
"711","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-528","BLEDZEW","samorząd gminy","gmina wiejska","Lubuskie","Międzyrzecki","Bledzew","Lubuskie / Międzyrzecki / Bledzew (0803012, gmina wiejska)",96,96,0,"N/A",0,0,0,"b) NIE","b) NIE",3810
"816","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2144","BLIZANÓW","samorząd gminy","gmina wiejska","Wielkopolskie","Kaliski","Blizanów","Wielkopolskie / Kaliski / Blizanów (3007012, gmina wiejska)",70,70,0,"N/A",0,0,0,"b) NIE","b) NIE",10070
"1789","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1927","BLIŻYN","samorząd gminy","gmina wiejska","Świętokrzyskie","Skarżyski","Bliżyn","Świętokrzyskie / Skarżyski / Bliżyn (2610022, gmina wiejska)",75,75,0,"N/A",0,0,0,"a) TAK","b) NIE",7310
"2209","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-620","BŁASZKI","samorząd gminy","gmina miejsko-wiejska","Łódzkie","Sieradzki","Błaszki","Łódzkie / Sieradzki / Błaszki (1014023, gmina miejsko-wiejska)",109,109,2,"[f]",1,1,0,"b) NIE","a) TAK",13670
"78","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1360","BŁAŻOWA","samorząd gminy","gmina miejsko-wiejska","Podkarpackie","Rzeszowski","Błażowa","Podkarpackie / Rzeszowski / Błażowa (1816023, gmina miejsko-wiejska)",64,64,0,"N/A",0,0,0,"b) NIE","b) NIE",10700
"2210","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-978","BŁĘDÓW","samorząd gminy","gmina wiejska","Mazowieckie","Grójecki","Błędów","Mazowieckie / Grójecki / Błędów (1406022, gmina wiejska)",73,72,1,"[f]",0,0,0,"b) NIE","b) NIE",6940
"774","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-979","BŁONIE","samorząd gminy","gmina miejsko-wiejska","Mazowieckie","Warszawski Zachodni","Błonie","Mazowieckie / Warszawski Zachodni / Błonie (1432013, gmina miejsko-wiejska)",94,91,3,"[a, b, d]",0,0,0,"b) NIE","b) NIE",22680
"1732","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1633","BOBOWO","samorząd gminy","gmina wiejska","Pomorskie","Starogardzki","Bobowo","Pomorskie / Starogardzki / Bobowo (2213042, gmina wiejska)",63,62,1,"[a]",0,0,0,"b) NIE","b) NIE",3200
"79","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-529","BOBROWICE","samorząd gminy","gmina wiejska","Lubuskie","Krośnieński","Bobrowice","Lubuskie / Krośnieński / Bobrowice (0802022, gmina wiejska)",86,86,0,"N/A",0,0,0,"b) NIE","b) NIE",2990
"1013","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-177","BOBROWNIKI","samorząd gminy","gmina miejsko-wiejska","Kujawsko-Pomorskie","Lipnowski","Bobrowniki","Kujawsko-Pomorskie / Lipnowski / Bobrowniki (0408023, gmina miejsko-wiejska)",73,73,0,"N/A",1,0,0,"b) NIE","b) NIE",2950
"817","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1761","BOBROWNIKI","samorząd gminy","gmina wiejska","Śląskie","Będziński","Bobrowniki","Śląskie / Będziński / Bobrowniki (2401042, gmina wiejska)",137,77,2,"[a, c]",0,0,0,"b) NIE","a) TAK",12510
"80","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-178","BOBROWO","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Brodnicki","Bobrowo","Kujawsko-Pomorskie / Brodnicki / Bobrowo (0402022, gmina wiejska)",65,65,0,"N/A",0,0,0,"b) NIE","b) NIE",5910
"1790","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-794","BOCHNIA","samorząd gminy","gmina wiejska","Małopolskie","Bocheński","Bochnia","Małopolskie / Bocheński / Bochnia (1201022, gmina wiejska)",106,101,0,"[a, c]",0,0,0,"b) NIE","b) NIE",20950
"2092","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-793","BOCHNIA","samorząd gminy","gmina miejska","Małopolskie","Bocheński","Bochnia","Małopolskie / Bocheński / Bochnia (1201011, gmina miejska)",320,309,1,"[c]",0,0,0,"b) NIE","b) NIE",28190
"1602","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1522","BOĆKI","samorząd gminy","gmina wiejska","Podlaskie","Bielski","Boćki","Podlaskie / Bielski / Boćki (2003042, gmina wiejska)",77,73,0,"[a]",0,0,0,"b) NIE","b) NIE",3680
"1482","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-980","BODZANÓW","samorząd gminy","gmina miejsko-wiejska","Mazowieckie","Płocki","Bodzanów","Mazowieckie / Płocki / Bodzanów (1419023, gmina miejsko-wiejska)",85,75,10,"[f]",0,0,0,"BD","b) NIE",7620
"2192","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1928","BODZECHÓW","samorząd gminy","gmina wiejska","Świętokrzyskie","Ostrowiecki","Bodzechów","Świętokrzyskie / Ostrowiecki / Bodzechów (2607032, gmina wiejska)",22,22,0,"N/A",0,0,0,"b) NIE","b) NIE",12450
"81","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1929","BODZENTYN","samorząd gminy","gmina miejsko-wiejska","Świętokrzyskie","Kielecki","Bodzentyn","Świętokrzyskie / Kielecki / Bodzentyn (2604023, gmina miejsko-wiejska)",79,79,0,"N/A",0,0,0,"b) NIE","b) NIE",10720
"2118","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-4","BOGATYNIA","samorząd gminy","gmina miejsko-wiejska","Dolnośląskie","Zgorzelecki","Bogatynia","Dolnośląskie / Zgorzelecki / Bogatynia (0225033, gmina miejsko-wiejska)",120,119,4,"[f]",0,0,0,"b) NIE","a) TAK",20740
"533","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1930","BOGORIA","samorząd gminy","gmina miejsko-wiejska","Świętokrzyskie","Staszowski","Bogoria","Świętokrzyskie / Staszowski / Bogoria (2612013, gmina miejsko-wiejska)",50,48,0,"[b, d]",1,0,0,"b) NIE","a) TAK",7290
"1966","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1361","BOGUCHWAŁA","samorząd gminy","gmina miejsko-wiejska","Podkarpackie","Rzeszowski","Boguchwała","Podkarpackie / Rzeszowski / Boguchwała (1816033, gmina miejsko-wiejska)",141,140,1,"[a, b]",0,0,0,"b) NIE","a) TAK",22380
"818","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-5","BOGUSZÓW-GORCE","samorząd gminy","gmina miejska","Dolnośląskie","Wałbrzyski","Boguszów-Gorce","Dolnośląskie / Wałbrzyski / Boguszów-Gorce (0221011, gmina miejska)",83,82,1,"[e]",0,0,0,"b) NIE","b) NIE",13960
"1097","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-531","BOJADŁA","samorząd gminy","gmina wiejska","Lubuskie","Zielonogórski","Bojadła","Lubuskie / Zielonogórski / Bojadła (0809022, gmina wiejska)",109,109,0,"N/A",0,0,0,"b) NIE","b) NIE",3090
"2239","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2145","BOJANOWO","samorząd gminy","gmina miejsko-wiejska","Wielkopolskie","Rawicki","Bojanowo","Wielkopolskie / Rawicki / Bojanowo (3022013, gmina miejsko-wiejska)",88,78,1,"[b, d]",0,0,0,"b) NIE","b) NIE",8080
"1577","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1362","BOJANÓW","samorząd gminy","gmina wiejska","Podkarpackie","Stalowowolski","Bojanów","Podkarpackie / Stalowowolski / Bojanów (1818022, gmina wiejska)",86,86,0,"N/A",0,8,0,"b) NIE","b) NIE",7630
"1098","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1762","BOJSZOWY","samorząd gminy","gmina wiejska","Śląskie","Bieruńsko-Lędziński","Bojszowy","Śląskie / Bieruńsko-Lędziński / Bojszowy (2414042, gmina wiejska)",108,101,1,"[a, f, i]",0,0,0,"b) NIE","a) TAK",8700
"91","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-795","BOLESŁAW","samorząd gminy","gmina wiejska","Małopolskie","Dąbrowski","Bolesław","Małopolskie / Dąbrowski / Bolesław (1204012, gmina wiejska)",70,70,0,"N/A",0,0,0,"b) NIE","b) NIE",2610
"92","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-796","BOLESŁAW","samorząd gminy","gmina wiejska","Małopolskie","Olkuski","Bolesław","Małopolskie / Olkuski / Bolesław (1212032, gmina wiejska)",245,212,8,"[a, b]",2,6,0,"b) NIE","b) NIE",7350
"1099","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-621","BOLESŁAWIEC","samorząd gminy","gmina miejsko-wiejska","Łódzkie","Wieruszowski","Bolesławiec","Łódzkie / Wieruszowski / Bolesławiec (1018013, gmina miejsko-wiejska)",57,57,0,"N/A",0,0,0,"b) NIE","b) NIE",3790
"2093","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-6","BOLESŁAWIEC","samorząd gminy","gmina miejska","Dolnośląskie","Bolesławiecki","Bolesławiec","Dolnośląskie / Bolesławiecki / Bolesławiec (0201011, gmina miejska)",158,151,0,"N/A",1,0,1,"b) NIE","b) NIE",36640
"72","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2378","BOLESZKOWICE","samorząd gminy","gmina wiejska","Zachodniopomorskie","Myśliborski","Boleszkowice","Zachodniopomorskie / Myśliborski / Boleszkowice (3210022, gmina wiejska)",63,63,0,"N/A",0,0,0,"b) NIE","b) NIE",2720
"432","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-622","BOLIMÓW","samorząd gminy","gmina miejsko-wiejska","Łódzkie","Skierniewicki","Bolimów","Łódzkie / Skierniewicki / Bolimów (1015013, gmina miejsko-wiejska)",115,115,0,"N/A",0,0,0,"b) NIE","b) NIE",3820
"1733","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-179","BONIEWO","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Włocławski","Boniewo","Kujawsko-Pomorskie / Włocławski / Boniewo (0418032, gmina wiejska)",71,71,0,"N/A",0,0,0,"b) NIE","b) NIE",3100
"94","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2146","BOREK WIELKOPOLSKI","samorząd gminy","gmina miejsko-wiejska","Wielkopolskie","Gostyński","Borek Wielkopolski","Wielkopolskie / Gostyński / Borek Wielkopolski (3004013, gmina miejsko-wiejska)",105,105,0,"N/A",0,0,0,"b) NIE","b) NIE",6920
"95","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-329","BORKI","samorząd gminy","gmina wiejska","Lubelskie","Radzyński","Borki","Lubelskie / Radzyński / Borki (0615022, gmina wiejska)",84,84,0,"N/A",0,0,0,"b) NIE","b) NIE",5670
"188","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-982","BORKOWICE","samorząd gminy","gmina wiejska","Mazowieckie","Przysuski","Borkowice","Mazowieckie / Przysuski / Borkowice (1423012, gmina wiejska)",74,74,0,"N/A",0,0,0,"b) NIE","b) NIE",3940
"1100","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2379","BORNE SULINOWO","samorząd gminy","gmina miejsko-wiejska","Zachodniopomorskie","Szczecinecki","Borne Sulinowo","Zachodniopomorskie / Szczecinecki / Borne Sulinowo (3215043, gmina miejsko-wiejska)",87,86,1,"[f]",0,0,0,"b) NIE","b) NIE",9070
"189","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1763","BORONÓW","samorząd gminy","gmina wiejska","Śląskie","Lubliniecki","Boronów","Śląskie / Lubliniecki / Boronów (2407022, gmina wiejska)",68,68,0,"N/A",0,0,0,"b) NIE","b) NIE",3300
"190","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-983","BOROWIE","samorząd gminy","gmina wiejska","Mazowieckie","Garwoliński","Borowie","Mazowieckie / Garwoliński / Borowie (1403032, gmina wiejska)",110,104,0,"[a, b, c]",0,0,0,"b) NIE","b) NIE",4880
"463","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-9","BORÓW","samorząd gminy","gmina wiejska","Dolnośląskie","Strzeliński","Borów","Dolnośląskie / Strzeliński / Borów (0217012, gmina wiejska)",82,81,1,"[f]",0,0,0,"b) NIE","a) TAK",4940
"1579","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-330","BORZECHÓW","samorząd gminy","gmina wiejska","Lubelskie","Lubelski","Borzechów","Lubelskie / Lubelski / Borzechów (0609022, gmina wiejska)",76,76,0,"N/A",0,0,0,"b) NIE","b) NIE",3700
"1580","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1634","BORZYTUCHOM","samorząd gminy","gmina wiejska","Pomorskie","Bytowski","Borzytuchom","Pomorskie / Bytowski / Borzytuchom (2201012, gmina wiejska)",69,68,1,"[f]",0,0,0,"b) NIE","b) NIE",3670
"2494","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2147","BRALIN","samorząd gminy","gmina wiejska","Wielkopolskie","Kępiński","Bralin","Wielkopolskie / Kępiński / Bralin (3008022, gmina wiejska)",64,64,0,"N/A",0,0,0,"b) NIE","b) NIE",6130
"224","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2035","BRANIEWO","samorząd gminy","gmina wiejska","Warmińsko-Mazurskie","Braniewski","Braniewo","Warmińsko-Mazurskie / Braniewski / Braniewo (2802022, gmina wiejska)",98,98,0,"N/A",0,0,0,"b) NIE","b) NIE",5290
"819","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2034","BRANIEWO","samorząd gminy","gmina miejska","Warmińsko-Mazurskie","Braniewski","Braniewo","Warmińsko-Mazurskie / Braniewski / Braniewo (2802011, gmina miejska)",36,36,0,"N/A",0,0,0,"b) NIE","b) NIE",15630
"1003","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1524","BRAŃSK","samorząd gminy","gmina wiejska","Podlaskie","Bielski","Brańsk","Podlaskie / Bielski / Brańsk (2003052, gmina wiejska)",87,82,0,"N/A",0,0,0,"b) NIE","b) NIE",4930
"1953","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1523","Brańsk","samorząd gminy","gmina miejska","Podlaskie","Bielski","Brańsk","Podlaskie / Bielski / Brańsk (2003021, gmina miejska)",38,38,0,"N/A",0,0,0,"b) NIE","b) NIE",3410
"1734","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-623","BRĄSZEWICE","samorząd gminy","gmina wiejska","Łódzkie","Sieradzki","Brąszewice","Łódzkie / Sieradzki / Brąszewice (1014032, gmina wiejska)",80,80,0,"N/A",0,0,0,"b) NIE","b) NIE",4280
"1101","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1764","BRENNA","samorząd gminy","gmina wiejska","Śląskie","Cieszyński","Brenna","Śląskie / Cieszyński / Brenna (2403042, gmina wiejska)",86,86,0,"N/A",0,0,0,"a) TAK","b) NIE",11610
"1103","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-181","BRODNICA","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Brodnicki","Brodnica","Kujawsko-Pomorskie / Brodnicki / Brodnica (0402032, gmina wiejska)",80,79,0,"N/A",0,0,0,"b) NIE","b) NIE",9800
"2091","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-180","BRODNICA","samorząd gminy","gmina miejska","Kujawsko-Pomorskie","Brodnicki","Brodnica","Kujawsko-Pomorskie / Brodnicki / Brodnica (0402011, gmina miejska)",109,109,0,"N/A",0,0,0,"b) NIE","a) TAK",27700
"192","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-532","BRODY (woj. lubuskie)","samorząd gminy","gmina miejsko-wiejska","Lubuskie","Żarski","Brody","Lubuskie / Żarski / Brody (0811033, gmina miejsko-wiejska)",75,72,0,"[c, f, g]",0,0,0,"b) NIE","b) NIE",3050
"191","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1931","BRODY (woj. świętokrzyskie)","samorząd gminy","gmina wiejska","Świętokrzyskie","Starachowicki","Brody","Świętokrzyskie / Starachowicki / Brody (2611022, gmina wiejska)",94,87,0,"[a, b]",0,0,0,"b) NIE","a) TAK",9910
"1792","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2380","BROJCE","samorząd gminy","gmina wiejska","Zachodniopomorskie","Gryficki","Brojce","Zachodniopomorskie / Gryficki / Brojce (3205012, gmina wiejska)",61,61,0,"N/A",0,0,0,"b) NIE","b) NIE",3460
"2421","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-624","BRÓJCE","samorząd gminy","gmina wiejska","Łódzkie","Łódzki Wschodni","Brójce","Łódzkie / Łódzki Wschodni / Brójce (1006032, gmina wiejska)",76,74,1,"[b, d]",0,0,0,"b) NIE","b) NIE",7390
"1582","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2149","BRUDZEW","samorząd gminy","gmina wiejska","Wielkopolskie","Turecki","Brudzew","Wielkopolskie / Turecki / Brudzew (3027022, gmina wiejska)",70,70,0,"N/A",0,0,0,"b) NIE","b) NIE",5810
"1968","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1635","BRUSY","samorząd gminy","gmina miejsko-wiejska","Pomorskie","Chojnicki","Brusy","Pomorskie / Chojnicki / Brusy (2202023, gmina miejsko-wiejska)",81,79,2,"[a]",0,0,0,"b) NIE","b) NIE",14140
"97","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-988","BRWINÓW","samorząd gminy","gmina miejsko-wiejska","Mazowieckie","Pruszkowski","Brwinów","Mazowieckie / Pruszkowski / Brwinów (1421033, gmina miejsko-wiejska)",212,205,1,"[a, b, c]",0,0,0,"b) NIE","b) NIE",30370
"1969","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1287","BRZEG","samorząd gminy","gmina miejska","Opolskie","Brzeski","Brzeg","Opolskie / Brzeski / Brzeg (1601011, gmina miejska)",186,139,4,"[a, b]",1,1,0,"b) NIE","a) TAK",32720
"1970","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-10","BRZEG DOLNY","samorząd gminy","gmina miejsko-wiejska","Dolnośląskie","Wołowski","Brzeg Dolny","Dolnośląskie / Wołowski / Brzeg Dolny (0222013, gmina miejsko-wiejska)",116,116,1,"[f]",1,0,0,"b) NIE","b) NIE",15860
"102","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-798","BRZESKO","samorząd gminy","gmina miejsko-wiejska","Małopolskie","Brzeski","Brzesko","Małopolskie / Brzeski / Brzesko (1202023, gmina miejsko-wiejska)",153,137,7,"[a, b, f]",6,3,0,"b) NIE","b) NIE",35120
"193","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-799","BRZESZCZE","samorząd gminy","gmina miejsko-wiejska","Małopolskie","Oświęcimski","Brzeszcze","Małopolskie / Oświęcimski / Brzeszcze (1213023, gmina miejsko-wiejska)",105,105,0,"N/A",0,0,0,"b) NIE","b) NIE",20080
"2211","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-182","BRZEŚĆ KUJAWSKI","samorząd gminy","gmina miejsko-wiejska","Kujawsko-Pomorskie","Włocławski","Brześć Kujawski","Kujawsko-Pomorskie / Włocławski / Brześć Kujawski (0418043, gmina miejsko-wiejska)",86,86,0,"N/A",1,0,0,"b) NIE","b) NIE",11000
"2212","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2150","BRZEZINY","samorząd gminy","gmina wiejska","Wielkopolskie","Kaliski","Brzeziny","Wielkopolskie / Kaliski / Brzeziny (3007022, gmina wiejska)",64,64,0,"N/A",0,0,0,"b) NIE","b) NIE",5720
"407","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-626","BRZEZINY","samorząd gminy","gmina wiejska","Łódzkie","Brzeziński","Brzeziny","Łódzkie / Brzeziński / Brzeziny (1021022, gmina wiejska)",74,74,0,"N/A",0,0,0,"b) NIE","b) NIE",6230
"98","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-625","BRZEZINY","samorząd gminy","gmina miejska","Łódzkie","Brzeziński","Brzeziny","Łódzkie / Brzeziński / Brzeziny (1021011, gmina miejska)",75,75,0,"N/A",0,0,0,"b) NIE","b) NIE",11750
"1105","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-800","BRZEŹNICA","samorząd gminy","gmina wiejska","Małopolskie","Wadowicki","Brzeźnica","Małopolskie / Wadowicki / Brzeźnica (1218022, gmina wiejska)",82,82,1,"N/A",0,0,0,"b) NIE","a) TAK",10870
"1793","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-533","BRZEŹNICA","samorząd gminy","gmina wiejska","Lubuskie","Żagański","Brzeźnica","Lubuskie / Żagański / Brzeźnica (0810032, gmina wiejska)",25,25,0,"N/A",0,0,0,"b) NIE","b) NIE",3400
"663","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-627","BRZEŹNIO","samorząd gminy","gmina wiejska","Łódzkie","Sieradzki","Brzeźnio","Łódzkie / Sieradzki / Brzeźnio (1014042, gmina wiejska)",21,21,0,"N/A",0,0,0,"b) NIE","b) NIE",6120
"847","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2381","BRZEŻNO","samorząd gminy","gmina wiejska","Zachodniopomorskie","Świdwiński","Brzeżno","Zachodniopomorskie / Świdwiński / Brzeżno (3216022, gmina wiejska)",55,55,0,"N/A",0,0,0,"b) NIE","b) NIE",2480
